,32.1 C32,32.2 (C4 x C2) : C4,32.3 C8 x C4,32.4 C8 : C4,32.5 (C8 x C2) : C2,32.6 (C2 x C2 x C2) : C4,32.7 (C8 : C2) : C2,32.8 C2 . ((C4 x C2) : C2) = (C2 x C2) . (C4 x C2),32.9 (C8 x C2) : C2,32.10 Q8 : C4,32.11 (C4 x C4) : C2,32.12 C4 : C8,32.13 C8 : C4,32.14 C8 : C4,32.15 C4 . D8 = C4 . (C4 x C2),32.16 C16 x C2,32.17 C16 : C2,32.18 D32,32.19 QD32,32.20 Q32,32.21 C4 x C4 x C2,32.22 C2 x ((C4 x C2) : C2),32.23 C2 x (C4 : C4),32.24 (C4 x C4) : C2,32.25 C4 x D8,32.26 C4 x Q8,32.27 (C2 x C2 x C2 x C2) : C2,32.28 (C4 x C2 x C2) : C2,32.29 (C2 x Q8) : C2,32.30 (C4 x C2 x C2) : C2,32.31 (C4 x C4) : C2,32.32 (C2 x C2) . (C2 x C2 x C2),32.33 (C4 x C4) : C2,32.34 (C4 x C4) : C2,32.35 C4 : Q8,32.36 C8 x C2 x C2,32.37 C2 x (C8 : C2),32.38 (C8 x C2) : C2,32.39 C2 x D16,32.40 C2 x QD16,32.41 C2 x Q16,32.42 (C8 x C2) : C2,32.43 C8 : (C2 x C2),32.44 (C2 x Q8) : C2,32.45 C4 x C2 x C2 x C2,32.46 C2 x C2 x D8,32.47 C2 x C2 x Q8,32.48 C2 x ((C4 x C2) : C2),32.49 (C2 x C2 x C2) : (C2 x C2),32.50 (C2 x Q8) : C2,32.51 C2 x C2 x C2 x C2 x C2
2.1 C2,2,8,4,4,8,12,12,4,12,4,8,4,4,4,4,4,4,18,10,2,8,16,8,8,12,4,20,16,8,12,12,4,8,20,4,8,8,8,20,12,4,12,16,8,16,24,8,16,20,12,32
